Year,Week,Day,Number of Customer Acquired,Active customer base,Customer Churn,Customer Churn %,Churn by Product- Bank %,Churn by Product- Cards %,Churn Product- Investment %,Reason for Churn - Service (%),Reason for Churn - Price (%),Churn customer Average Month on Book
2021,4,1,59707.0,6000000.0,59707,1.098901099,29.78978979,30.84084084,39.36936937,50.84084084,49.15915916,35.37
2021,4,2,60173.0,6000000.0,60173,1.090342679,29.77977978,30.88088088,39.33933934,50.88088088,49.11911912,35.34
2021,4,3,60641.0,6000000.0,60641,1.18694362,29.76976977,30.92092092,39.30930931,50.92092092,49.07907908,35.31
2021,4,4,61109.0,6000000.0,61109,1.167883212,29.75975976,30.96096096,39.27927928,50.96096096,49.03903904,35.28
2021,4,5,61573.0,6000000.0,61573,1.229508197,29.74974975,31.001001,39.24924925,51.001001,48.998999,35.25
2021,4,6,62037.0,6000000.0,62037,1.209677419,29.73973974,31.04104104,39.21921922,51.04104104,48.95895896,35.22
2021,4,7,62504.0,6000000.0,62504,1.19205298,29.72972973,31.08108108,39.18918919,51.08108108,48.91891892,35.19
2021,5,1,62963.0,6000000.0,62963,1.254705144,29.71971972,31.12112112,39.15915916,51.12112112,48.87887888,35.16
2021,5,2,63426.0,6000000.0,63426,1.200480192,29.70970971,31.16116116,39.12912913,51.16116116,48.83883884,35.13
2021,5,3,63894.0,6000000.0,63894,1.254275941,29.6996997,31.2012012,39.0990991,51.2012012,48.7987988,35.1
2021,5,4,64366.0,6000000.0,64366,1.220865705,29.68968969,31.24124124,39.06906907,51.24124124,48.75875876,35.07
2021,5,5,64830.0,6000000.0,64830,1.198257081,29.67967968,31.28128128,39.03903904,51.28128128,48.71871872,35.04
2021,5,6,65295.0,6000000.0,65295,1.248699272,29.66966967,31.32132132,39.00900901,51.32132132,48.67867868,35.01
2021,5,7,65756.0,6000000.0,65756,1.309164149,29.65965966,31.36136136,38.97897898,51.36136136,48.63863864,34.98
2021,6,1,66218.0,6000000.0,66218,1.274509804,29.64964965,31.4014014,38.94894895,51.4014014,48.5985986,34.95
2021,6,2,66690.0,6000000.0,66690,1.25120308,29.63963964,31.44144144,38.91891892,51.44144144,48.55855856,34.92
2021,6,3,67156.0,6000000.0,67156,1.287948482,29.62962963,31.48148148,38.88888889,51.48148148,48.51851852,34.89
2021,6,4,67624.0,6000000.0,67624,1.325088339,29.61961962,31.52152152,38.85885886,51.52152152,48.47847848,34.86
2021,6,5,68087.0,6000000.0,68087,1.296456353,29.60960961,31.56156156,38.82882883,51.56156156,48.43843844,34.83
2021,6,6,68559.0,6000000.0,68559,1.334445371,29.5995996,31.6016016,38.7987988,51.6016016,48.3983984,34.8
2021,6,7,69029.0,6000000.0,69029,1.314708299,29.58958959,31.64164164,38.76876877,51.64164164,48.35835836,34.77
2021,7,1,69499.0,6000000.0,69499,1.355661882,29.57957958,31.68168168,38.73873874,51.68168168,48.31831832,34.74
2021,7,2,69968.0,6000000.0,69968,1.333333333,29.56956957,31.72172172,38.70870871,51.72172172,48.27827828,34.71
2021,7,3,70432.0,6000000.0,70432,1.40625,29.55955956,31.76176176,38.67867868,51.76176176,48.23823824,34.68
2021,7,4,70897.0,6000000.0,70897,1.363636364,29.54954955,31.8018018,38.64864865,51.8018018,48.1981982,34.65
2021,7,5,71362.0,6000000.0,71362,1.432880845,29.53953954,31.84184184,38.61861862,51.84184184,48.15815816,34.62
2021,7,6,71825.0,6000000.0,71825,1.40428677,29.52952953,31.88188188,38.58858859,51.88188188,48.11811812,34.59
2021,7,7,72300.0,6000000.0,72300,1.438848921,29.51951952,31.92192192,38.55855856,51.92192192,48.07807808,34.56
2021,8,1,72776.0,6000000.0,72776,1.421464108,29.50950951,31.96196196,38.52852853,51.96196196,48.03803804,34.53
2021,8,2,73238.0,6000000.0,73238,1.454293629,29.4994995,32.002002,38.4984985,52.002002,47.997998,34.5
2021,8,3,73711.0,6000000.0,73711,1.41604855,29.48948949,32.04204204,38.46846847,52.04204204,47.95795796,34.47
2021,8,4,74183.0,6000000.0,74183,1.460823373,29.47947948,32.08208208,38.43843844,52.08208208,47.91791792,34.44
2021,8,5,74652.0,6000000.0,74652,1.447368421,29.46946947,32.12212212,38.40840841,52.12212212,47.87787788,34.41
2021,8,6,75117.0,6000000.0,75117,1.4781491,29.45945946,32.16216216,38.37837838,52.16216216,47.83783784,34.38
2021,8,7,75582.0,6000000.0,75582,1.456618113,29.44944945,32.2022022,38.34834835,52.2022022,47.7977978,34.35
2021,9,1,76056.0,6000000.0,76056,1.5,29.43943944,32.24224224,38.31831832,52.24224224,47.75775776,34.32
2021,9,2,76520.0,6000000.0,76520,1.516990291,29.42942943,32.28228228,38.28828829,52.28228228,47.71771772,34.29
2021,9,3,76987.0,6000000.0,76987,1.533018868,29.41941942,32.32232232,38.25825826,52.32232232,47.67767768,34.26
2021,9,4,77458.0,6000000.0,77458,1.523140012,29.40940941,32.36236236,38.22822823,52.36236236,47.63763764,34.23
2021,9,5,77930.0,6000000.0,77930,1.506373117,29.3993994,32.4024024,38.1981982,52.4024024,47.5975976,34.2
2021,9,6,78405.0,6000000.0,78405,1.547277937,29.38938939,32.44244244,38.16816817,52.44244244,47.55755756,34.17
2021,9,7,78873.0,6000000.0,78873,1.576576577,29.37937938,32.48248248,38.13813814,52.48248248,47.51751752,34.14
2021,10,1,79343.0,6000000.0,79343,1.548672566,29.36936937,32.52252252,38.10810811,52.52252252,47.47747748,34.11
2021,10,2,79821.0,6000000.0,79821,1.588170865,29.35935936,32.56256256,38.07807808,52.56256256,47.43743744,34.08
2021,10,3,80292.0,6000000.0,80292,1.605136437,29.34934935,32.6026026,38.04804805,52.6026026,47.3973974,34.05
2021,10,4,80760.0,6000000.0,80760,1.583113456,29.33933934,32.64264264,38.01801802,52.64264264,47.35735736,34.02
2021,10,5,81236.0,6000000.0,81236,1.597938144,29.32932933,32.68268268,37.98798799,52.68268268,47.31731732,33.99
2021,10,6,81708.0,6000000.0,81708,1.613716591,29.31931932,32.72272272,37.95795796,52.72272272,47.27727728,33.96
2021,10,7,82182.0,6000000.0,82182,1.636093208,29.30930931,32.76276276,37.92792793,52.76276276,47.23723724,33.93
2021,11,1,82663.0,6000000.0,82663,1.645692159,29.2992993,32.8028028,37.8978979,52.8028028,47.1971972,33.9
2021,11,2,83133.0,6000000.0,83133,1.640926641,29.28928929,32.84284284,37.86786787,52.84284284,47.15715716,33.87
2021,11,3,83613.0,6000000.0,83613,1.669051025,29.27927928,32.88288288,37.83783784,52.88288288,47.11711712,33.84
2021,11,4,84092.0,6000000.0,84092,1.656412683,29.26926927,32.92292292,37.80780781,52.92292292,47.07707708,33.81
2021,11,5,84574.0,6000000.0,84574,1.664355062,29.25925926,32.96296296,37.77777778,52.96296296,47.03703704,33.78
2021,11,6,85041.0,6000000.0,85041,1.692589204,29.24924925,33.003003,37.74774775,53.003003,46.996997,33.75
2021,11,7,85513.0,6000000.0,85513,1.685649203,29.23923924,33.04304304,37.71771772,53.04304304,46.95695696,33.72
2021,12,1,85980.0,6000000.0,85980,1.706331388,29.22922923,33.08308308,37.68768769,53.08308308,46.91691692,33.69
2021,12,2,86448.0,6000000.0,86448,1.721854305,29.21921922,33.12312312,37.65765766,53.12312312,46.87687688,33.66
2021,12,3,86917.0,6000000.0,86917,1.736111111,29.20920921,33.16316316,37.62762763,53.16316316,46.83683684,33.63
2021,12,4,87395.0,6000000.0,87395,1.710132535,29.1991992,33.2032032,37.5975976,53.2032032,46.7967968,33.6
2021,12,5,87869.0,6000000.0,87869,1.725589226,29.18918919,33.24324324,37.56756757,53.24324324,46.75675676,33.57
2021,12,6,88337.0,6000000.0,88337,1.736254651,29.17917918,33.28328328,37.53753754,53.28328328,46.71671672,33.54
2021,12,7,88812.0,6000000.0,88812,1.742301459,29.16916917,33.32332332,37.50750751,53.32332332,46.67667668,33.51
2021,13,1,89291.0,6000000.0,89291,1.774909238,29.15915916,33.36336336,37.47747748,53.36336336,46.63663664,33.48
2021,13,2,89769.0,6000000.0,89769,1.794258373,29.14914915,33.4034034,37.44744745,53.4034034,46.5965966,33.45
2021,13,3,90250.0,6000000.0,90250,1.775848461,29.13913914,33.44344344,37.41741742,53.44344344,46.55655656,33.42
2021,13,4,90722.0,6000000.0,90722,1.794771752,29.12912913,33.48348348,37.38738739,53.48348348,46.51651652,33.39
2021,13,5,91200.0,6000000.0,91200,1.789883268,29.11911912,33.52352352,37.35735736,53.52352352,46.47647648,33.36
2021,13,6,91681.0,6000000.0,91681,1.814671815,29.10910911,33.56356356,37.32732733,53.56356356,46.43643644,33.33
2021,13,7,92153.0,6000000.0,92153,1.832760596,29.0990991,33.6036036,37.2972973,53.6036036,46.3963964,33.3
2021,14,1,92622.0,6000000.0,92622,1.829965688,29.08908909,33.64364364,37.26726727,53.64364364,46.35635636,33.27
2021,14,2,93093.0,6000000.0,93093,1.847662142,29.07907908,33.68368368,37.23723724,53.68368368,46.31631632,33.24
2021,14,3,93571.0,6000000.0,93571,1.843491347,29.06906907,33.72372372,37.20720721,53.72372372,46.27627628,33.21
2021,14,4,94048.0,6000000.0,94048,1.871958068,29.05905906,33.76376376,37.17717718,53.76376376,46.23623624,33.18
2021,14,5,94521.0,6000000.0,94521,1.865671642,29.04904905,33.8038038,37.14714715,53.8038038,46.1961962,33.15
2021,14,6,94995.0,6000000.0,94995,1.870187019,29.03903904,33.84384384,37.11711712,53.84384384,46.15615616,33.12
2021,14,7,95476.0,6000000.0,95476,1.891596944,29.02902903,33.88388388,37.08708709,53.88388388,46.11611612,33.09
2021,15,1,95958.0,6000000.0,95958,1.907160849,29.01901902,33.92392392,37.05705706,53.92392392,46.07607608,33.06
2021,15,2,96440.0,6000000.0,96440,1.892857143,29.00900901,33.96396396,37.02702703,53.96396396,46.03603604,33.03
2021,15,3,96924.0,6000000.0,96924,1.919658727,28.998999,34.004004,36.996997,54.004004,45.995996,33.0
2021,15,4,97403.0,6000000.0,97403,1.923749563,28.98898899,34.04404404,36.96696697,54.04404404,45.95595596,32.97
2021,15,5,97891.0,6000000.0,97891,1.93637621,28.97897898,34.08408408,36.93693694,54.08408408,45.91591592,32.94
2021,15,6,98361.0,6000000.0,98361,1.954062393,28.96896897,34.12412412,36.90690691,54.12412412,45.87587588,32.91
2021,15,7,98844.0,6000000.0,98844,1.966101695,28.95895896,34.16416416,36.87687688,54.16416416,45.83583584,32.88
2021,16,1,99317.0,6000000.0,99317,1.961447413,28.94894895,34.2042042,36.84684685,54.2042042,45.7957958,32.85
2021,16,2,99798.0,6000000.0,99798,1.967978652,28.93893894,34.24424424,36.81681682,54.24424424,45.75575576,32.82
2021,16,3,100275.0,6000000.0,100275,1.993355482,28.92892893,34.28428428,36.78678679,54.28428428,45.71571572,32.79
2021,16,4,100764.0,6000000.0,100764,1.990049751,28.91891892,34.32432432,36.75675676,54.32432432,45.67567568,32.76
2021,16,5,101237.0,6000000.0,101237,1.996073298,28.90890891,34.36436436,36.72672673,54.36436436,45.63563564,32.73
2021,16,6,101725.0,6000000.0,101725,2.029639175,28.8988989,34.4044044,36.6966967,54.4044044,45.5955956,32.7
2021,16,7,102214.0,6000000.0,102214,2.038216561,28.88888889,34.44444444,36.66666667,54.44444444,45.55555556,32.67
2021,17,1,102695.0,6000000.0,102695,2.022116904,28.87887888,34.48448448,36.63663664,54.48448448,45.51551552,32.64
2021,17,2,103175.0,6000000.0,103175,2.034428795,28.86886887,34.52452452,36.60660661,54.52452452,45.47547548,32.61
2021,17,3,103661.0,6000000.0,103661,2.048417132,28.85885886,34.56456456,36.57657658,54.56456456,45.43543544,32.58
2021,17,4,104142.0,6000000.0,104142,2.050811142,28.84884885,34.6046046,36.54654655,54.6046046,45.3953954,32.55
2021,17,5,104631.0,6000000.0,104631,2.073802989,28.83883884,34.64464464,36.51651652,54.64464464,45.35535536,32.52
2021,17,6,105119.0,6000000.0,105119,2.095990279,28.82882883,34.68468468,36.48648649,54.68468468,45.31531532,32.49
2021,17,7,105599.0,6000000.0,105599,2.085222121,28.81881882,34.72472472,36.45645646,54.72472472,45.27527528,32.46
2021,18,1,106076.0,6000000.0,106076,2.095808383,28.80880881,34.76476476,36.42642643,54.76476476,45.23523524,32.43
2021,18,2,106558.0,6000000.0,106558,2.11058264,28.7987988,34.8048048,36.3963964,54.8048048,45.1951952,32.4
2021,18,3,107031.0,6000000.0,107031,2.117024405,28.78878879,34.84484484,36.36636637,54.84484484,45.15515516,32.37
2021,18,4,107507.0,6000000.0,107507,2.13888075,28.77877878,34.88488488,36.33633634,54.88488488,45.11511512,32.34
2021,18,5,107998.0,6000000.0,107998,2.139965298,28.76876877,34.92492492,36.30630631,54.92492492,45.07507508,32.31
2021,18,6,108484.0,6000000.0,108484,2.133794694,28.75875876,34.96496496,36.27627628,54.96496496,45.03503504,32.28
2021,18,7,108962.0,6000000.0,108962,2.147151446,28.74874875,35.00500501,36.24624625,55.00500501,44.99499499,32.25
2021,19,1,109450.0,6000000.0,109450,2.163393111,28.73873874,35.04504505,36.21621622,55.04504505,44.95495495,32.22
2021,19,2,109932.0,6000000.0,109932,2.181303116,28.72872873,35.08508509,36.18618619,55.08508509,44.91491491,32.19
2021,19,3,110424.0,6000000.0,110424,2.183039463,28.71871872,35.12512513,36.15615616,55.12512513,44.87487487,32.16
2021,19,4,110916.0,6000000.0,110916,2.196274673,28.70870871,35.16516517,36.12612613,55.16516517,44.83483483,32.13
2021,19,5,111404.0,6000000.0,111404,2.212389381,28.6986987,35.20520521,36.0960961,55.20520521,44.79479479,32.1
2021,19,6,111897.0,6000000.0,111897,2.210095498,28.68868869,35.24524525,36.06606607,55.24524525,44.75475475,32.07
2021,19,7,112387.0,6000000.0,112387,2.233115468,28.67867868,35.28528529,36.03603604,55.28528529,44.71471471,32.04
2021,20,1,112865.0,6000000.0,112865,2.226445832,28.66866867,35.32532533,36.00600601,55.32532533,44.67467467,32.01
2021,20,2,113361.0,6000000.0,113361,2.237196765,28.65865866,35.36536537,35.97597598,55.36536537,44.63463463,31.98
2021,20,3,113847.0,6000000.0,113847,2.250803859,28.64864865,35.40540541,35.94594595,55.40540541,44.59459459,31.95
2021,20,4,114326.0,6000000.0,114326,2.252849192,28.63863864,35.44544545,35.91591592,55.44544545,44.55455455,31.92
2021,20,5,114813.0,6000000.0,114813,2.281069743,28.62862863,35.48548549,35.88588589,55.48548549,44.51451451,31.89
2021,20,6,115291.0,6000000.0,115291,2.278083268,28.61861862,35.52552553,35.85585586,55.52552553,44.47447447,31.86
2021,20,7,115787.0,6000000.0,115787,2.297050378,28.60860861,35.56556557,35.82582583,55.56556557,44.43443443,31.83
2021,21,1,116280.0,6000000.0,116280,2.295589373,28.5985986,35.60560561,35.7957958,55.60560561,44.39439439,31.8
2021,21,2,116771.0,6000000.0,116771,2.319062181,28.58858859,35.64564565,35.76576577,55.64564565,44.35435435,31.77
2021,21,3,117254.0,6000000.0,117254,2.316700611,28.57857858,35.68568569,35.73573574,55.68568569,44.31431431,31.740000000000002
2021,21,4,117739.0,6000000.0,117739,2.327935223,28.56856857,35.72572573,35.70570571,55.72572573,44.27427427,31.71
2021,21,5,118221.0,6000000.0,118221,2.334923425,28.55855856,35.76576577,35.67567568,55.76576577,44.23423423,31.68
2021,21,6,118699.0,6000000.0,118699,2.335984095,28.54854855,35.80580581,35.64564565,55.80580581,44.19419419,31.65
2021,21,7,119186.0,6000000.0,119186,2.368031574,28.53853854,35.84584585,35.61561562,55.84584585,44.15415415,31.62
2021,22,1,119664.0,6000000.0,119664,2.361623616,28.52852853,35.88588589,35.58558559,55.88588589,44.11411411,31.59
2021,22,2,120144.0,6000000.0,120144,2.365853659,28.51851852,35.92592593,35.55555556,55.92592593,44.07407407,31.560000000000002
2021,22,3,120641.0,6000000.0,120641,2.394195889,28.50850851,35.96596597,35.52552553,55.96596597,44.03403403,31.53
2021,22,4,121136.0,6000000.0,121136,2.407318247,28.4984985,36.00600601,35.4954955,56.00600601,43.99399399,31.5
2021,22,5,121613.0,6000000.0,121613,2.396931927,28.48848849,36.04604605,35.46546547,56.04604605,43.95395395,31.47
2021,22,6,122111.0,6000000.0,122111,2.421077617,28.47847848,36.08608609,35.43543544,56.08608609,43.91391391,31.44
2021,22,7,122602.0,6000000.0,122602,2.424099788,28.46846847,36.12612613,35.40540541,56.12612613,43.87387387,31.41
2021,23,1,123096.0,6000000.0,123096,2.427071179,28.45845846,36.16616617,35.37537538,56.16616617,43.83383383,31.38
2021,23,2,123595.0,6000000.0,123595,2.453135848,28.44844845,36.20620621,35.34534535,56.20620621,43.79379379,31.35
2021,23,3,124082.0,6000000.0,124082,2.46260069,28.43843844,36.24624625,35.31531532,56.24624625,43.75375375,31.32
2021,23,4,124575.0,6000000.0,124575,2.467443454,28.42842843,36.28628629,35.28528529,56.28628629,43.71371371,31.29
2021,23,5,125062.0,6000000.0,125062,2.47277677,28.41841842,36.32632633,35.25525526,56.32632633,43.67367367,31.259999999999998
2021,23,6,125561.0,6000000.0,125561,2.483069977,28.40840841,36.36636637,35.22522523,56.36636637,43.63363363,31.23
2021,23,7,126054.0,6000000.0,126054,2.496626181,28.3983984,36.40640641,35.1951952,56.40640641,43.59359359,31.2
2021,24,1,126546.0,6000000.0,126546,2.493261456,28.38838839,36.44644645,35.16516517,56.44644645,43.55355355,31.17
2021,24,2,127039.0,6000000.0,127039,2.515583259,28.37837838,36.48648649,35.13513514,56.48648649,43.51351351,31.14
2021,24,3,127523.0,6000000.0,127523,2.519337017,28.36836837,36.52652653,35.10510511,56.52652653,43.47347347,31.11
2021,24,4,128012.0,6000000.0,128012,2.519167579,28.35835836,36.56656657,35.07507508,56.56656657,43.43343343,31.08
2021,24,5,128493.0,6000000.0,128493,2.534411186,28.34834835,36.60660661,35.04504505,56.60660661,43.39339339,31.05
2021,24,6,128983.0,6000000.0,128983,2.555218709,28.33833834,36.64664665,35.01501502,56.64664665,43.35335335,31.02
2021,24,7,129461.0,6000000.0,129461,2.548045778,28.32832833,36.68668669,34.98498498,56.68668669,43.31331331,30.990000000000002
2021,25,1,129950.0,6000000.0,129950,2.567394095,28.31831832,36.72672673,34.95495495,56.72672673,43.27327327,30.96
2021,25,2,130446.0,6000000.0,130446,2.584198263,28.30830831,36.76676677,34.92492492,56.76676677,43.23323323,30.93
2021,25,3,130929.0,6000000.0,130929,2.589473684,28.2982983,36.80680681,34.89489489,56.80680681,43.19319319,30.9
2021,25,4,131425.0,6000000.0,131425,2.605252188,28.28828829,36.84684685,34.86486486,56.84684685,43.15315315,30.87
2021,25,5,131911.0,6000000.0,131911,2.600082542,28.27827828,36.88688689,34.83483483,56.88688689,43.11311311,30.84
2021,25,6,132400.0,6000000.0,132400,2.607267502,28.26826827,36.92692693,34.8048048,56.92692693,43.07307307,30.810000000000002
2021,25,7,132890.0,6000000.0,132890,2.625641026,28.25825826,36.96696697,34.77477477,56.96696697,43.03303303,30.78
2021,26,1,126704.34999999999,6000000.0,133373,2.631042219,28.24824825,37.00700701,34.74474474,57.00700701,42.99299299,30.75
2021,26,2,127164.15,6000000.0,133857,2.637987013,28.23823824,37.04704705,34.71471471,57.04704705,42.95295295,30.72
2021,26,3,127639.15,6000000.0,134357,2.646464646,28.22822823,37.08708709,34.68468468,57.08708709,42.91291291,30.69
2021,26,4,128109.4,6000000.0,134852,2.667468913,28.21821822,37.12712713,34.65465465,57.12712713,42.87287287,30.66
2021,26,5,128574.9,6000000.0,135342,2.665075577,28.20820821,37.16716717,34.62462462,57.16716717,42.83283283,30.63
2021,26,6,129031.84999999999,6000000.0,135823,2.681388013,28.1981982,37.20720721,34.59459459,57.20720721,42.79279279,30.6
2021,26,7,129490.7,6000000.0,136306,2.685747893,28.18818819,37.24724725,34.56456456,57.24724725,42.75275275,30.57
2021,27,1,129963.79999999999,6000000.0,136804,2.709551657,28.17817818,37.28728729,34.53453453,57.28728729,42.71271271,30.54
2021,27,2,130427.4,6000000.0,137292,2.707406691,28.16816817,37.32732733,34.5045045,57.32732733,42.67267267,30.509999999999998
2021,27,3,130886.25,6000000.0,137775,2.709975014,28.15815816,37.36736737,34.47447447,57.36736737,42.63263263,30.48
2021,27,4,131360.3,6000000.0,138274,2.731614136,28.14814815,37.40740741,34.44444444,57.40740741,42.59259259,30.45
2021,27,5,131835.3,6000000.0,138774,2.746212121,28.13813814,37.44744745,34.41441441,57.44744745,42.55255255,30.42
2021,27,6,132298.9,6000000.0,139262,2.75160196,28.12812813,37.48748749,34.38438438,57.48748749,42.51251251,30.39
2021,27,7,132760.6,6000000.0,139748,2.764288383,28.11811812,37.52752753,34.35435435,57.52752753,42.47247247,30.36
2021,28,1,133221.35,6000000.0,140233,2.769002044,28.10810811,37.56756757,34.32432432,57.56756757,42.43243243,30.33
2021,28,2,133686.85,6000000.0,140723,2.781383275,28.0980981,37.60760761,34.29429429,57.60760761,42.39239239,30.3
2021,28,3,134159.0,6000000.0,141220,2.784436659,28.08808809,37.64764765,34.26426426,57.64764765,42.35235235,30.27
2021,28,4,134629.25,6000000.0,141715,2.805280528,28.07807808,37.68768769,34.23423423,57.68768769,42.31231231,30.240000000000002
2021,28,5,135108.05,6000000.0,142219,2.801171732,28.06806807,37.72772773,34.2042042,57.72772773,42.27227227,30.21
2021,28,6,135589.69999999998,6000000.0,142726,2.820746133,28.05805806,37.76776777,34.17417417,57.76776777,42.23223223,30.18
2021,28,7,136052.35,6000000.0,143213,2.815884477,28.04804805,37.80780781,34.14414414,57.80780781,42.19219219,30.15
2021,29,1,136535.9,6000000.0,143722,2.826981571,28.03803804,37.84784785,34.11411411,57.84784785,42.15215215,30.12
2021,29,2,137018.5,6000000.0,144230,2.852049911,28.02802803,37.88788789,34.08408408,57.88788789,42.11211211,30.09
2021,29,3,137492.55,6000000.0,144729,2.850525566,28.01801802,37.92792793,34.05405405,57.92792793,42.07207207,30.060000000000002
2021,29,4,137960.9,6000000.0,145222,2.864214993,28.00800801,37.96796797,34.02402402,57.96796797,42.03203203,30.03
2021,29,5,138440.65,6000000.0,145727,2.867194371,27.997998,38.00800801,33.99399399,58.00800801,41.99199199,30.0
2021,29,6,138913.75,6000000.0,146225,2.874167543,27.98798799,38.04804805,33.96396396,58.04804805,41.95195195,29.97
2021,29,7,139394.44999999998,6000000.0,146731,2.88360713,27.97797798,38.08808809,33.93393393,58.08808809,41.91191191,29.94
2021,30,1,139867.55,6000000.0,147229,2.905863929,27.96796797,38.12812813,33.9039039,58.12812813,41.87187187,29.91
2021,30,2,140334.0,6000000.0,147720,2.918321533,27.95795796,38.16816817,33.87387387,58.16816817,41.83183183,29.88
2021,30,3,140810.9,6000000.0,148222,2.914951989,27.94794795,38.20820821,33.84384384,58.20820821,41.79179179,29.85
2021,30,4,141288.75,6000000.0,148725,2.925577417,27.93793794,38.24824825,33.81381381,58.24824825,41.75175175,29.82
2021,30,5,141775.15,6000000.0,149237,2.945683637,27.92792793,38.28828829,33.78378378,58.28828829,41.71171171,29.79
2021,30,6,142245.4,6000000.0,149732,2.947154472,27.91791792,38.32832833,33.75375375,58.32832833,41.67167167,29.759999999999998
2021,30,7,142728.94999999998,6000000.0,150241,2.960581966,27.90790791,38.36836837,33.72372372,58.36836837,41.63163163,29.73
2021,31,1,143207.75,6000000.0,150745,2.972791401,27.8978979,38.40840841,33.69369369,58.40840841,41.59159159,29.7
2021,31,2,143668.5,6000000.0,151230,2.978580991,27.88788789,38.44844845,33.66366366,58.44844845,41.55155155,29.67
2021,31,3,144155.85,6000000.0,151743,2.991810129,27.87787788,38.48848849,33.63363363,58.48848849,41.51151151,29.64
2021,31,4,144623.25,6000000.0,152235,2.993514053,27.86786787,38.52852853,33.6036036,58.52852853,41.47147147,29.61
2021,31,5,145101.1,6000000.0,152738,3.008143593,27.85785786,38.56856857,33.57357357,58.56856857,41.43143143,29.58
2021,31,6,145562.8,6000000.0,153224,3.012746234,27.84784785,38.60860861,33.54354354,58.60860861,41.39139139,29.55
2021,31,7,146024.5,6000000.0,153710,3.025793651,27.83783784,38.64864865,33.51351351,58.64864865,41.35135135,29.52
2021,32,1,146489.05,6000000.0,154199,3.032300593,27.82782783,38.68868869,33.48348348,58.68868869,41.31131131,29.490000000000002
2021,32,2,146959.3,6000000.0,154694,3.041262535,27.81781782,38.72872873,33.45345345,58.72872873,41.27127127,29.46
2021,32,3,147447.6,6000000.0,155208,3.061558612,27.80780781,38.76876877,33.42342342,58.76876877,41.23123123,29.43
2021,32,4,147919.75,6000000.0,155705,3.058554138,27.7977978,38.80880881,33.39339339,58.80880881,41.19119119,29.4
2021,32,5,148382.4,6000000.0,156192,3.069888961,27.78778779,38.84884885,33.36336336,58.84884885,41.15115115,29.37
2021,32,6,148850.75,6000000.0,156685,3.083914949,27.77777778,38.88888889,33.33333333,58.88888889,41.11111111,29.34
2021,32,7,149321.94999999998,6000000.0,157181,3.095623987,27.76776777,38.92892893,33.3033033,58.92892893,41.07107107,29.310000000000002
2021,33,1,149789.35,6000000.0,157673,3.103392828,27.75775776,38.96896897,33.27327327,58.96896897,41.03103103,29.28
